review_id,username,beer_id,rating,name,comment,pub_date,,,,,,,
1018,yasset,1017,5,Capital Trail Pale Ale,Awesome,2019-08-13,,,,,,,
1019,yasset,1018,1,UFO Gingerland,It is good,2019-08-14,,,,,,,
1020,jadianes,1019,4,The Long Thaw White IPA,It is good,2019-08-15,,,,,,,
1021,jadianes,1020,5,Honey Cider,It is good,2019-08-16,,,,,,,
1022,teus,1021,4,Harpoon Summer Beer,It is good,2019-08-17,,,,,,,
1023,carlos,1022,4,Harpoon IPA,A special one,2019-08-18,,,,,,,
1024,jadianes,1023,2,UFO Pumpkin,Enjoyable,2019-08-19,,,,,,,
1025,yasset,1024,1,Harpoon Octoberfest,A special one,2019-08-20,,,,,,,
1026,lluis,1025,5,Harpoon IPA (2012),"Hey, this is great stuff!",2019-08-21,,,,,,,
1027,pepe,1026,4,Harpoon Summer Beer (2012),"Hey, this is great stuff!",2019-08-22,,,,,,,
1028,teus,1027,4,UFO White,Enjoyable,2019-08-23,,,,,,,
1029,lluis,1028,3,Harpoon Summer Beer (2010),"Hey, this is great stuff!",2019-08-24,,,,,,,
1030,mari,1029,2,Harpoon IPA (2010),It is good,2019-08-25,,,,,,,
1031,jadianes,1030,2,Great Falls Select Pale Ale,A special one,2019-08-26,,,,,,,
1032,carlos,1031,3,Beltian White,"Hey, this is great stuff!",2019-08-27,,,,,,,
1033,jadianes,1032,5,Kaua'i Golden Ale,"Hey, this is great stuff!",2019-08-28,,,,,,,
1034,teus,1033,5,Sunset Amber,Awesome,2019-08-29,,,,,,,
1035,pepe,1034,3,Hapa Brown Ale,Awesome,2019-08-30,,,,,,,
1036,yasset,1035,2,Hapa Brown Ale,Awesome,2019-08-31,,,,,,,
1037,pepe,1036,3,Southern Cross,A special one,2019-09-01,,,,,,,
1038,lluis,1037,3,Groupe G,Enjoyable,2019-09-02,,,,,,,
1039,pepe,1038,5,Pt. Bonita Rustic Lager,"Hey, this is great stuff!",2019-09-03,,,,,,,
1040,jadianes,1039,4,Hill 88 Double IPA,Enjoyable,2019-09-04,,,,,,,
1041,lluis,1040,5,Loose Cannon,Awesome,2019-09-05,,,,,,,
1042,lluis,1041,2,AARGHtoberfest!,Awesome,2019-09-06,,,,,,,
1043,yasset,1042,3,Davy Jones Lager,Enjoyable,2019-09-07,,,,,,,
1044,teus,1043,2,Grazias,Enjoyable,2019-09-08,,,,,,,
1045,mari,1044,3,Habitus IPA,Awesome,2019-09-09,,,,,,,
1046,lluis,1045,3,Ex Umbris Rye Imperial Stout,It is good,2019-09-10,,,,,,,
1047,pepe,1046,1,The Golden One,"Hey, this is great stuff!",2019-09-11,,,,,,,
1048,mari,1047,4,The Power of Zeus,Enjoyable,2019-09-12,,,,,,,
1049,lluis,1048,1,Tonganoxie Honey Wheat,It is good,2019-09-13,,,,,,,
1050,yasset,1049,4,Oregon Trail Unfiltered Raspberry Wheat,Enjoyable,2019-09-14,,,,,,,
1051,jadianes,1050,4,Annie's Amber Ale,It is good,2019-09-15,,,,,,,
1052,jadianes,1051,5,The 12th Can™,"Hey, this is great stuff!",2019-09-16,,,,,,,
1053,yasset,1052,5,Hilliard's Pils,Enjoyable,2019-09-17,,,,,,,
1054,carlos,1053,5,Hilliard's Blonde,Enjoyable,2019-09-18,,,,,,,
1055,yasset,1054,2,Hilliard's Amber Ale,It is good,2019-09-19,,,,,,,
1056,carlos,1055,1,Hilliard's Saison,It is good,2019-09-20,,,,,,,
1057,mari,1056,4,White Cap White IPA,Awesome,2019-09-21,,,,,,,
1058,john,1057,2,Provision,It is good,2019-09-22,,,,,,,
1059,carlos,1058,5,One Nut Brown,Enjoyable,2019-09-23,,,,,,,
1060,yasset,1059,2,Hop Farm IPA,A special one,2019-09-24,,,,,,,
1061,yasset,1060,1,Double D Blonde,"Hey, this is great stuff!",2019-09-25,,,,,,,
1062,lluis,1061,3,Festeroo Winter Ale,Enjoyable,2019-09-26,,,,,,,
1063,john,1062,5,Proxima IPA,It is good,2019-09-27,,,,,,,
1064,john,1063,2,Double D Blonde (2013),Awesome,2019-09-28,,,,,,,
1065,pepe,1064,5,541 American Lager,It is good,2019-09-29,,,,,,,
1066,yasset,1065,2,Alphadelic IPA,A special one,2019-09-30,,,,,,,
1067,jadianes,1066,5,Alphadelic IPA (2011),Awesome,2019-10-01,,,,,,,
1068,teus,1067,4,Double D Blonde (2011),Enjoyable,2019-10-02,,,,,,,
1069,carlos,1068,1,Green House India Pale Ale,"Hey, this is great stuff!",2019-10-03,,,,,,,
1070,carlos,1069,4,The One They Call Zoe,Enjoyable,2019-10-04,,,,,,,
1071,carlos,1070,1,Alteration,It is good,2019-10-05,,,,,,,
1072,teus,1071,4,Pale Dog,Enjoyable,2019-10-06,,,,,,,
1073,yasset,1072,4,Porter Culture,It is good,2019-10-07,,,,,,,
1074,teus,1073,3,Hard Cider,It is good,2019-10-08,,,,,,,
1075,john,1074,5,Totally Radler,Awesome,2019-10-09,,,,,,,
1076,lluis,1075,1,Nonstop Hef Hop,A special one,2019-10-10,,,,,,,
1077,pepe,1076,4,Nonstop Hef Hop,A special one,2019-10-11,,,,,,,
1078,jadianes,1077,4,Nonstop Hef Hop,It is good,2019-10-12,,,,,,,
1079,pepe,1078,1,Nonstop Hef Hop,Enjoyable,2019-10-13,,,,,,,
1080,pepe,1079,4,Nonstop Hef Hop,Awesome,2019-10-14,,,,,,,
1081,yasset,1080,3,Nonstop Hef Hop,It is good,2019-10-15,,,,,,,
1082,john,1081,2,Nonstop Hef Hop,It is good,2019-10-16,,,,,,,
1083,mari,1082,5,Nonstop Hef Hop,Awesome,2019-10-17,,,,,,,
1084,mari,1083,1,Nonstop Hef Hop,Awesome,2019-10-18,,,,,,,
1085,jadianes,1084,5,Nonstop Hef Hop,A special one,2019-10-19,,,,,,,
1086,mari,1085,1,Nonstop Hef Hop,Enjoyable,2019-10-20,,,,,,,
1087,teus,1086,1,Nonstop Hef Hop,Enjoyable,2019-10-21,,,,,,,
1088,yasset,1087,3,Rise Up Red,A special one,2019-10-22,,,,,,,
1089,yasset,1088,2,Survival Stout,"Hey, this is great stuff!",2019-10-23,,,,,,,
1090,mari,1089,4,Hopworks IPA,A special one,2019-10-24,,,,,,,
1091,jadianes,1090,1,Abominable Winter Ale,A special one,2019-10-25,,,,,,,
1092,mari,1091,3,Pigwar White India Pale Ale,Enjoyable,2019-10-26,,,,,,,
1093,teus,1092,4,Rise-Up Red (2014),A special one,2019-10-27,,,,,,,
1094,carlos,1093,4,Abominable Winter Ale (2012),"Hey, this is great stuff!",2019-10-28,,,,,,,
1095,jadianes,1094,2,HUB Lager,"Hey, this is great stuff!",2019-10-29,,,,,,,
1096,pepe,1095,5,Hopworks IPA (2012),It is good,2019-10-30,,,,,,,
1097,teus,1096,3,Watermelon Wheat,Awesome,2019-10-31,,,,,,,
1098,pepe,1097,1,Laka Laka Pineapple,Enjoyable,2019-11-01,,,,,,,
1099,lluis,1098,1,Oktoberfest,A special one,2019-11-02,,,,,,,
1100,carlos,1099,1,Trail Maker Pale Ale,A special one,2019-11-03,,,,,,,
1101,john,1100,3,Action Man Lager,"Hey, this is great stuff!",2019-11-04,,,,,,,
1102,pepe,1101,2,Let It Ride IPA,A special one,2019-11-05,,,,,,,
1103,mari,1102,4,Stir Crazy Winter Ale,"Hey, this is great stuff!",2019-11-06,,,,,,,
1104,john,1103,4,Sweet Yamma Jamma Ale,Awesome,2019-11-07,,,,,,,
1105,pepe,1104,2,Shenanigans Summer Ale,It is good,2019-11-08,,,,,,,
1106,jadianes,1105,5,Midnight Ryder,"Hey, this is great stuff!",2019-11-09,,,,,,,
1107,mari,1106,1,Day Tripper Pale Ale,Enjoyable,2019-11-10,,,,,,,
1108,john,1107,4,Oklahoma Suks,It is good,2019-11-11,,,,,,,
1109,teus,1108,2,Power & Light,"Hey, this is great stuff!",2019-11-12,,,,,,,
1110,jadianes,1109,5,White Rabbit ,It is good,2019-11-13,,,,,,,
1111,jadianes,1110,5,Tribute,"Hey, this is great stuff!",2019-11-14,,,,,,,
1112,lluis,1111,5,Infamous IPA,"Hey, this is great stuff!",2019-11-15,,,,,,,
1113,carlos,1112,5,Hijack,Enjoyable,2019-11-16,,,,,,,
1114,carlos,1113,2,Jon Boat Coastal Ale,"Hey, this is great stuff!",2019-11-17,,,,,,,
1115,teus,1114,1,I-10 IPA,"Hey, this is great stuff!",2019-11-18,,,,,,,
1116,lluis,1115,2,People's Pale Ale,"Hey, this is great stuff!",2019-11-19,,,,,,,
1117,carlos,1116,1,Summer Ale,It is good,2019-11-20,,,,,,,
1118,jadianes,1117,5,Appreciation Ale,Enjoyable,2019-11-21,,,,,,,
1119,yasset,1118,5,House Lager,Enjoyable,2019-11-22,,,,,,,
1120,carlos,1119,2,Leisure Time,Enjoyable,2019-11-23,,,,,,,
1121,john,1120,1,Excess IPL,It is good,2019-11-24,,,,,,,
1122,lluis,1121,4,Hoponius Union,"Hey, this is great stuff!",2019-11-25,,,,,,,
1123,yasset,1122,4,Calyptra,"Hey, this is great stuff!",2019-11-26,,,,,,,
1124,mari,1123,2,Helen's Blend,Enjoyable,2019-11-27,,,,,,,
1125,mari,1124,1,Jack's Hard Cider,It is good,2019-11-28,,,,,,,
1126,pepe,1125,2,Thunder Ann,"Hey, this is great stuff!",2019-11-29,,,,,,,
1127,jadianes,1126,3,Razz Wheat,Awesome,2019-11-30,,,,,,,
1128,teus,1127,5,Hop Ryot,Awesome,2019-12-01,,,,,,,
1129,lluis,1128,3,Mystic Mama IPA,Enjoyable,2019-12-02,,,,,,,
1130,jadianes,1129,1,Firefly Amber Ale,"Hey, this is great stuff!",2019-12-03,,,,,,,
1131,pepe,1130,3,Chomolungma Honey Nut Brown Ale,Awesome,2019-12-04,,,,,,,
1132,yasset,1131,2,Welcome to Scoville,Enjoyable,2019-12-05,,,,,,,
1133,yasset,1132,3,Bastian,"Hey, this is great stuff!",2019-12-06,,,,,,,
1134,teus,1133,1,Healani,A special one,2019-12-07,,,,,,,
1135,yasset,1134,5,Yabba Dhaba Chai Tea Porter,Enjoyable,2019-12-08,,,,,,,
1136,pepe,1135,4,A Capella Gluten Free Pale Ale,Enjoyable,2019-12-09,,,,,,,
1137,carlos,1136,4,Casper White Stout,Enjoyable,2019-12-10,,,,,,,
1138,john,1137,5,JP's Ould Sod Irish Red IPA,"Hey, this is great stuff!",2019-12-11,,,,,,,
1139,jadianes,1138,5,Weize Guy,Awesome,2019-12-12,,,,,,,
1140,mari,1139,3,Fox Tail Gluten Free Ale,It is good,2019-12-13,,,,,,,
1141,carlos,1140,5,Hop Box Imperial IPA,It is good,2019-12-14,,,,,,,
1142,pepe,1141,2,Joseph James American Lager,Enjoyable,2019-12-15,,,,,,,
1143,mari,1142,4,Sucha Much IPA,Enjoyable,2019-12-16,,,,,,,
1144,carlos,1143,5,Lewbricator Wheat Dopplebock ,"Hey, this is great stuff!",2019-12-17,,,,,,,
1145,john,1144,1,Weisse Versa (2012),It is good,2019-12-18,,,,,,,
1146,lluis,1145,5,Mother in Lager,A special one,2019-12-19,,,,,,,
1147,teus,1146,3,Weekend Warrior Pale Ale,Enjoyable,2019-12-20,,,,,,,
1148,lluis,1147,3,Karbachtoberfest,Enjoyable,2019-12-21,,,,,,,
1149,jadianes,1148,4,Love Street Summer Seasonal (2014),"Hey, this is great stuff!",2019-12-22,,,,,,,
1150,carlos,1149,4,Barn Burner Saison,Awesome,2019-12-23,,,,,,,
1151,lluis,1150,5,Rodeo Clown Double IPA,"Hey, this is great stuff!",2019-12-24,,,,,,,
1152,mari,1151,1,Sympathy for the Lager,Awesome,2019-12-25,,,,,,,
1153,pepe,1152,4,Weisse Versa,Awesome,2019-12-26,,,,,,,
1154,lluis,1153,3,Hopadillo India Pale Ale,A special one,2019-12-27,,,,,,,
1155,pepe,1154,3,KelSo Nut Brown Lager,"Hey, this is great stuff!",2019-12-28,,,,,,,
1156,teus,1155,3,KelSo India Pale Ale,Awesome,2019-12-29,,,,,,,
1157,john,1156,5,KelSo Pilsner,Enjoyable,2019-12-30,,,,,,,
1158,pepe,1157,5,Skilak Scottish Ale,Awesome,2019-12-31,,,,,,,
1159,john,1158,2,Peninsula Brewers Reserve (PBR),It is good,2020-01-01,,,,,,,
1160,pepe,1159,4,Sunken Island IPA,"Hey, this is great stuff!",2020-01-02,,,,,,,
1161,yasset,1160,5,Skilak Scottish Ale (2011),A special one,2020-01-03,,,,,,,
1162,carlos,1161,2,Cold Smoke Scotch Ale (2007),A special one,2020-01-04,,,,,,,
1163,yasset,1162,3,Double Haul IPA (2009),Enjoyable,2020-01-05,,,,,,,
1164,yasset,1163,5,Double Haul IPA (2006),It is good,2020-01-06,,,,,,,
1165,john,1164,4,Eddy Out Pale Ale,It is good,2020-01-07,,,,,,,
1166,teus,1165,5,Double Haul IPA,A special one,2020-01-08,,,,,,,
1167,jadianes,1166,1,Cold Smoke Scotch Ale,Awesome,2020-01-09,,,,,,,
1168,teus,1167,2,U. P. Witbier,Awesome,2020-01-10,,,,,,,
1169,yasset,1168,3,November Gale Pale Ale,It is good,2020-01-11,,,,,,,
1170,jadianes,1169,2,Olde Ore Dock Scottish Ale,Enjoyable,2020-01-12,,,,,,,
1171,mari,1170,2,Widow Maker Black Ale,It is good,2020-01-13,,,,,,,
1172,mari,1171,2,Lift Bridge Brown Ale,It is good,2020-01-14,,,,,,,
1173,lluis,1172,1,Pick Axe Blonde Ale,Enjoyable,2020-01-15,,,,,,,
1174,teus,1173,1,Red Jacket Amber Ale,Enjoyable,2020-01-16,,,,,,,
1175,john,1174,5,Amber Ale,Enjoyable,2020-01-17,,,,,,,
1176,teus,1175,4,King Street Pilsner,"Hey, this is great stuff!",2020-01-18,,,,,,,
1177,yasset,1176,2,King Street IPA,Enjoyable,2020-01-19,,,,,,,
1178,carlos,1177,1,King Street Hefeweizen,Awesome,2020-01-20,,,,,,,
1179,mari,1178,4,King Street Blonde Ale,Awesome,2020-01-21,,,,,,,
1180,lluis,1179,1,India Pale Ale,It is good,2020-01-22,,,,,,,
1181,carlos,1180,1,Blackberry Wheat,Enjoyable,2020-01-23,,,,,,,
1182,teus,1181,5,Longboard Island Lager,It is good,2020-01-24,,,,,,,
1183,john,1182,5,Longboard Island Lager,It is good,2020-01-25,,,,,,,
1184,teus,1183,1,Longboard Island Lager,A special one,2020-01-26,,,,,,,
1185,lluis,1184,5,Longboard Island Lager,Awesome,2020-01-27,,,,,,,
1186,lluis,1185,4,Choc Beer (2003),It is good,2020-01-28,,,,,,,
1187,carlos,1186,1,Bellingham Beer Week 2013 Collaboration,"Hey, this is great stuff!",2020-01-29,,,,,,,
1188,john,1187,3,A Slice of Hefen,Enjoyable,2020-01-30,,,,,,,
1189,teus,1188,4,Elevated IPA,A special one,2020-01-31,,,,,,,
1190,yasset,1189,4,Rumspringa Golden Bock,Awesome,2020-02-01,,,,,,,
1191,mari,1190,5,Lancaster German Style Kölsch,Awesome,2020-02-02,,,,,,,
1192,teus,1191,5,Beach Cruiser,Enjoyable,2020-02-03,,,,,,,
1193,carlos,1192,1,I.P. Eh!,A special one,2020-02-04,,,,,,,
1194,yasset,1193,1,Schoolhouse Honey,It is good,2020-02-05,,,,,,,
1195,teus,1194,4,10 Degrees of Separation,Enjoyable,2020-02-06,,,,,,,
1196,lluis,1195,5,Laughing Dog Cream Ale,A special one,2020-02-07,,,,,,,
1197,lluis,1196,3,Two-One Niner,"Hey, this is great stuff!",2020-02-08,,,,,,,
1198,john,1197,5,Laughing Dog IPA,A special one,2020-02-09,,,,,,,
1199,pepe,1198,4,Madra Allta,Enjoyable,2020-02-10,,,,,,,
1200,lluis,1199,4,Duluchan India Pale Ale,A special one,2020-02-11,,,,,,,
1201,jadianes,1200,5,Lazy Monk Bohemian Pilsner,Enjoyable,2020-02-12,,,,,,,
1202,pepe,1201,4,Yellowstone Golden Ale,Enjoyable,2020-02-13,,,,,,,
1203,carlos,1202,5,Tumbleweed IPA,Enjoyable,2020-02-14,,,,,,,
1204,yasset,1203,5,Lewis & Clark Amber Ale,It is good,2020-02-15,,,,,,,
1205,carlos,1204,3,Miner's Gold Hefeweizen,It is good,2020-02-16,,,,,,,
1206,pepe,1205,3,Back Country Scottish Ale,Enjoyable,2020-02-17,,,,,,,
1207,mari,1206,1,Getaway,"Hey, this is great stuff!",2020-02-18,,,,,,,
1208,yasset,1207,5,Farm Girl Saison,A special one,2020-02-19,,,,,,,
1209,yasset,1208,1,Adam's Stout,Awesome,2020-02-20,,,,,,,
1210,yasset,1209,3,American Hero,It is good,2020-02-21,,,,,,,
1211,teus,1210,1,Schweet Ale,A special one,2020-02-22,,,,,,,
1212,yasset,1211,2,Irregardless IPA,Enjoyable,2020-02-23,,,,,,,
1213,mari,1212,3,Peach Pale Ale,A special one,2020-02-24,,,,,,,
1214,lluis,1213,5,Deadeye Jack,"Hey, this is great stuff!",2020-02-25,,,,,,,
1215,john,1214,1,Pistols at Dawn,"Hey, this is great stuff!",2020-02-26,,,,,,,
1216,mari,1215,4,Peacemaker Pale Ale,A special one,2020-02-27,,,,,,,
1217,pepe,1216,5,Shotgun Betty,"Hey, this is great stuff!",2020-02-28,,,,,,,
1218,pepe,1217,1,Sweet Josie,It is good,2020-02-29,,,,,,,
1219,teus,1218,5,Long Trail IPA,"Hey, this is great stuff!",2020-03-01,,,,,,,
1220,teus,1219,5,Long Trail Ale,It is good,2020-03-02,,,,,,,
1221,mari,1220,2,Double Bag,Awesome,2020-03-03,,,,,,,
1222,teus,1221,2,Blackbeary Wheat,Awesome,2020-03-04,,,,,,,
1223,carlos,1222,5,Long Trail Ale (1),A special one,2020-03-05,,,,,,,
1224,lluis,1223,2,Gose,It is good,2020-03-06,,,,,,,
1225,mari,1224,1,Vermont Pilsner,"Hey, this is great stuff!",2020-03-07,,,,,,,
1226,john,1225,4,Mosaic Single Hop IPA,It is good,2020-03-08,,,,,,,
1227,teus,1226,3,Lost Galaxy,Awesome,2020-03-09,,,,,,,
1228,lluis,1227,3,Face Plant IPA,Enjoyable,2020-03-10,,,,,,,
1229,john,1228,4,Rhino Chasers Pilsner,Enjoyable,2020-03-11,,,,,,,
1230,john,1229,5,Slow Hand Stout,Awesome,2020-03-12,,,,,,,
1231,carlos,1230,4,Hips Don't Lie,"Hey, this is great stuff!",2020-03-13,,,,,,,
1232,carlos,1231,5,Ride Again Pale Ale,A special one,2020-03-14,,,,,,,
1233,jadianes,1232,4,The Farmer's Daughter,A special one,2020-03-15,,,,,,,
1234,carlos,1233,4,Pub Ale,"Hey, this is great stuff!",2020-03-16,,,,,,,
1235,john,1234,5,Ballistic Blonde,A special one,2020-03-17,,,,,,,
1236,lluis,1235,1,Knotty Pine,"Hey, this is great stuff!",2020-03-18,,,,,,,
1237,lluis,1236,4,Lumberyard Pilsner,Awesome,2020-03-19,,,,,,,
1238,john,1237,5,Lumberyard IPA,Awesome,2020-03-20,,,,,,,
1239,lluis,1238,5,Lumberyard Red Ale,Awesome,2020-03-21,,,,,,,
1240,lluis,1239,4,Mac's Highlander Pale Ale (2000),"Hey, this is great stuff!",2020-03-22,,,,,,,
1241,jadianes,1240,5,Mac's Scottish Style Amber Ale (2000),Enjoyable,2020-03-23,,,,,,,
1242,john,1241,1,Macon Progress Ale,Awesome,2020-03-24,,,,,,,
1243,john,1242,3,Macon History Ale,"Hey, this is great stuff!",2020-03-25,,,,,,,
1244,jadianes,1243,4,Galaxy High,Awesome,2020-03-26,,,,,,,
1245,teus,1244,1,Sol Drifter,Awesome,2020-03-27,,,,,,,
1246,yasset,1245,3,Thunder Snow,Enjoyable,2020-03-28,,,,,,,
1247,jadianes,1246,1,The Great Pumpcan,Enjoyable,2020-03-29,,,,,,,
1248,carlos,1247,5,LIFT,A special one,2020-03-30,,,,,,,
1249,pepe,1248,5,SPRYE,A special one,2020-03-31,,,,,,,
1250,teus,1249,3,Psychopathy,It is good,2020-04-01,,,,,,,
1251,carlos,1250,4,Gnarly Brown,"Hey, this is great stuff!",2020-04-02,,,,,,,
1252,yasset,1251,4,Happy Amber,Enjoyable,2020-04-03,,,,,,,
1253,john,1252,3,#9,It is good,2020-04-04,,,,,,,
1254,john,1253,1,Elder Betty,Enjoyable,2020-04-05,,,,,,,
1255,carlos,1254,3,#9,Enjoyable,2020-04-06,,,,,,,
1256,john,1255,1,High Country Pilsner (Current),A special one,2020-04-07,,,,,,,
1257,yasset,1256,5,Epic IPA,Awesome,2020-04-08,,,,,,,
1258,john,1257,2,Golden Trout Pilsner,A special one,2020-04-09,,,,,,,
1259,lluis,1258,1,Real McCoy Amber Ale (Current),Enjoyable,2020-04-10,,,,,,,
1260,jadianes,1259,3,Festivus (1),A special one,2020-04-11,,,,,,,
1261,yasset,1260,2,Manayunk Oktoberfest,It is good,2020-04-12,,,,,,,
1262,lluis,1261,1,Belgian Style Session Ale,A special one,2020-04-13,,,,,,,
1263,john,1262,5,Manayunk IPA,"Hey, this is great stuff!",2020-04-14,,,,,,,
1264,lluis,1263,1,Yunkin' Punkin',Awesome,2020-04-15,,,,,,,
1265,yasset,1264,4,Summer Paradise,A special one,2020-04-16,,,,,,,
1266,lluis,1265,3,Monk from the 'Yunk,Awesome,2020-04-17,,,,,,,
1267,carlos,1266,1,Schuylkill Punch,A special one,2020-04-18,,,,,,,
1268,yasset,1267,2,Dreamin' Double IPA,"Hey, this is great stuff!",2020-04-19,,,,,,,
1269,pepe,1268,4,Chaotic Double IPA,Enjoyable,2020-04-20,,,,,,,
1270,lluis,1269,1,Manzanita IPA,"Hey, this is great stuff!",2020-04-21,,,,,,,
1271,john,1270,4,Riverwalk Blonde Ale,"Hey, this is great stuff!",2020-04-22,,,,,,,
1272,carlos,1271,5,Gillespie Brown Ale,Enjoyable,2020-04-23,,,,,,,
1273,lluis,1272,2,Manzanita Pale Ale,It is good,2020-04-24,,,,,,,
1274,lluis,1273,4,Marble Pilsner,It is good,2020-04-25,,,,,,,
1275,teus,1274,2,Marble India Pale Ale,"Hey, this is great stuff!",2020-04-26,,,,,,,
1276,lluis,1275,1,Toughcats IPA,"Hey, this is great stuff!",2020-04-27,,,,,,,
1277,john,1276,4,Tug Pale Ale,"Hey, this is great stuff!",2020-04-28,,,,,,,
1278,teus,1277,2,Sexy Chaos,It is good,2020-04-29,,,,,,,
1279,carlos,1278,1,Ace Hole American Pale Ale,"Hey, this is great stuff!",2020-04-30,,,,,,,
1280,teus,1279,2,Cant Dog Imperial Pale Ale,A special one,2020-05-01,,,,,,,
1281,pepe,1280,4,River House,"Hey, this is great stuff!",2020-05-02,,,,,,,
1282,john,1281,4,Pretzel Stout,It is good,2020-05-03,,,,,,,
1283,teus,1282,3,Rubberneck Red,It is good,2020-05-04,,,,,,,
1284,carlos,1283,3,The Imperial Texan,Awesome,2020-05-05,,,,,,,
1285,mari,1284,3,The Imperial Texan,A special one,2020-05-06,,,,,,,
1286,lluis,1285,1,Day Break 4-Grain Breakfast Beer,It is good,2020-05-07,,,,,,,
1287,jadianes,1286,3,River House Saison,It is good,2020-05-08,,,,,,,
1288,jadianes,1287,2,There Will Be Stout,A special one,2020-05-09,,,,,,,
1289,carlos,1288,2,Our Legacy IPA,Enjoyable,2020-05-10,,,,,,,
1290,john,1289,4,Saranac Shandy,Enjoyable,2020-05-11,,,,,,,
1291,carlos,1290,1,Our Legacy IPA,Enjoyable,2020-05-12,,,,,,,
1292,jadianes,1291,1,Saranac Golden Pilsener (2003),Awesome,2020-05-13,,,,,,,
1293,carlos,1292,5,Saranac Adirondack Light (2002),A special one,2020-05-14,,,,,,,
1294,pepe,1293,2,DAX Light (1998),It is good,2020-05-15,,,,,,,
1295,teus,1294,4,Saranac Traditional Lager (2000),Awesome,2020-05-16,,,,,,,
1296,yasset,1295,4,Pomegranate Wheat (2008),Awesome,2020-05-17,,,,,,,
1297,jadianes,1296,1,Blueberry Blonde Ale,A special one,2020-05-18,,,,,,,
1298,yasset,1297,4,Saranac White IPA,It is good,2020-05-19,,,,,,,
1299,john,1298,1,Saranac Summer Ale (2011),Enjoyable,2020-05-20,,,,,,,
1300,carlos,1299,3,Saranac Pale Ale (12 oz.),Enjoyable,2020-05-21,,,,,,,
1301,jadianes,1300,4,Saranac Pale Ale (16 oz.),"Hey, this is great stuff!",2020-05-22,,,,,,,
1302,teus,1301,2,Lahaina Town Brown,"Hey, this is great stuff!",2020-05-23,,,,,,,
1303,carlos,1302,2,Pau Hana Pilsner,A special one,2020-05-24,,,,,,,
1304,yasset,1303,2,Lemongrass Saison,"Hey, this is great stuff!",2020-05-25,,,,,,,
1305,pepe,1304,5,Aloha B’ak’tun,It is good,2020-05-26,,,,,,,
1306,jadianes,1305,5,Liquid Breadfruit,A special one,2020-05-27,,,,,,,
1307,jadianes,1306,1,Sobrehumano Palena'ole,Awesome,2020-05-28,,,,,,,
1308,yasset,1307,2,La Perouse White,Awesome,2020-05-29,,,,,,,
1309,john,1308,4,Flyin' HI.P.Hay,Awesome,2020-05-30,,,,,,,
1310,teus,1309,5,Mana Wheat,It is good,2020-05-31,,,,,,,
1311,john,1310,5,Bikini Blonde Lager,A special one,2020-06-01,,,,,,,
1312,lluis,1311,3,CoCoNut Porter,Awesome,2020-06-02,,,,,,,
1313,lluis,1312,1,Big Swell IPA,Awesome,2020-06-03,,,,,,,
1314,carlos,1313,4,Pit Stop Chocolate Porter,A special one,2020-06-04,,,,,,,
1315,pepe,1314,4,Pace Setter Belgian Style Wit,"Hey, this is great stuff!",2020-06-05,,,,,,,
1316,john,1315,3,Back in the Saddle Rye Pale Ale,It is good,2020-06-06,,,,,,,
1317,carlos,1316,1,Bushwhacker Cider,"Hey, this is great stuff!",2020-06-07,,,,,,,
1318,teus,1317,5,Weim-R-Iner,A special one,2020-06-08,,,,,,,
1319,jadianes,1318,4,Cherry Bomb,Awesome,2020-06-09,,,,,,,
1320,carlos,1319,2,Tsunami IPA,It is good,2020-06-10,,,,,,,
1321,lluis,1320,4,Tsunami IPA,Enjoyable,2020-06-11,,,,,,,
1322,john,1321,3,Humpback Blonde Ale,Enjoyable,2020-06-12,,,,,,,
1323,teus,1322,4,Hawaiian Crow Porter,Enjoyable,2020-06-13,,,,,,,
1324,pepe,1323,3,Volcano Red Ale,It is good,2020-06-14,,,,,,,
1325,jadianes,1324,5,Mauna Kea Pale Ale,"Hey, this is great stuff!",2020-06-15,,,,,,,
1326,pepe,1325,4,Shark Bait,A special one,2020-06-16,,,,,,,
1327,carlos,1326,1,Gator Tail Brown Ale,Enjoyable,2020-06-17,,,,,,,
1328,john,1327,5,Miami Vice IPA,Awesome,2020-06-18,,,,,,,
1329,teus,1328,3,Big Rod Coconut Ale,A special one,2020-06-19,,,,,,,
1330,john,1329,4,Mickey Finn's Amber Ale,Awesome,2020-06-20,,,,,,,
1331,jadianes,1330,5,Pleasure Town,Enjoyable,2020-06-21,,,,,,,
1332,yasset,1331,5,Pleasure Town IPA,Enjoyable,2020-06-22,,,,,,,
1333,pepe,1332,5,Snowshoe White Ale,"Hey, this is great stuff!",2020-06-23,,,,,,,
1334,yasset,1333,1,Kodiak Brown Ale,Enjoyable,2020-06-24,,,,,,,
1335,pepe,1334,4,Sockeye Red IPA,"Hey, this is great stuff!",2020-06-25,,,,,,,
1336,carlos,1335,3,Habitus (2014),"Hey, this is great stuff!",2020-06-26,,,,,,,
1337,lluis,1336,5,Solis,A special one,2020-06-27,,,,,,,
1338,carlos,1337,3,Jucundus,"Hey, this is great stuff!",2020-06-28,,,,,,,
1339,carlos,1338,1,Habitus,Awesome,2020-06-29,,,,,,,
1340,teus,1339,4,Grazias,"Hey, this is great stuff!",2020-06-30,,,,,,,
1341,jadianes,1340,1,Claritas,A special one,2020-07-01,,,,,,,
